name,year,fuel,transmission,registration_location,color,assembly,body_type,price_pkr,mileage_km,engine_cc,battery_kwh,feature_count,brand,model
Suzuki Bolan 1987,1987,Petrol,Manual,Punjab,White,Local,Unknown,750000.0,180000.0,800.0,,0,Suzuki,Bolan
Honda City i-DSI 2008,2008,Petrol,Manual,Punjab,Grey,Local,Sedan,2500000.0,200000.0,1300.0,,8,Honda,City
Suzuki Liana RXi 2006,2006,Petrol,Manual,Sindh,Graphite Grey,Local,Sedan,1230000.0,100000.0,1300.0,,12,Suzuki,Liana
Suzuki Wagon R VXL 2021,2021,Petrol,Manual,Gujranwala,Solid White,Local,Hatchback,2950000.0,36000.0,1000.0,,11,Suzuki,Wagon
Suzuki Bolan Cargo Van Euro ll 2017,2017,Petrol,Manual,Punjab,Solid White,Local,Mini Van,1250000.0,46500.0,800.0,,2,Suzuki,Bolan
Nissan Clipper DX 2024,2024,Petrol,Automatic,Rawalpindi,Pearl White III,Imported,Micro Van,2900000.0,135000.0,660.0,,6,Nissan,Clipper
Suzuki Mehran VXR Euro II 2018,2018,Petrol,Manual,Sindh,Solid White,Local,Hatchback,1300000.0,100880.0,796.0,,4,Suzuki,Mehran
Suzuki Wagon R 2016,2016,Petrol,Automatic,Lahore,White,Imported,Unknown,2200000.0,85671.0,660.0,,1,Suzuki,Wagon
Honda BR-V i-VTEC S 2018,2018,Petrol,Automatic,Islamabad,Crystal Black Pearl,Local,MPV,4365000.0,92000.0,1500.0,,14,Honda,BR-V
Honda Civic VTi Oriel Automatic 1.6 2000,2000,Petrol,Automatic,Sindh,Golden,Local,Sedan,1300000.0,177000.0,1600.0,,11,Honda,Civic
Toyota Aqua S 2016,2016,Hybrid,Automatic,Lahore,Blue,Imported,Hatchback,3180000.0,138950.0,1500.0,,13,Toyota,Aqua
Suzuki Mehran VX 2010,2010,Petrol,Manual,Islamabad,White,Local,Hatchback,900000.0,149540.0,800.0,,0,Suzuki,Mehran
Toyota Corolla XLi 2007,2007,Petrol,Manual,Sindh,Black Mica,Local,Sedan,2150000.0,365000.0,1300.0,,10,Toyota,Corolla
Suzuki Mehran VXR (CNG) 2005,2005,CNG,Manual,Punjab,White,Local,Hatchback,680000.0,39000.0,800.0,,1,Suzuki,Mehran
Honda Civic 1.5 RS Turbo 2020,2020,Petrol,Automatic,Islamabad,Crystal Black Pearl,Local,Sedan,6975000.0,78000.0,1500.0,,24,Honda,Civic
Changan Oshan X7 FutureSense 2022,2022,Petrol,Automatic,Lahore,Space Gray,Local,Compact SUV,7500000.0,70000.0,1500.0,,14,Changan,Oshan
Suzuki Alto VX 2005,2005,Petrol,Manual,Karachi,Solid White,Local,Hatchback,620000.0,69713.0,1000.0,,2,Suzuki,Alto
Hyundai Santro Plus 2002,2002,Petrol,Manual,Punjab,Green,Local,Hatchback,1325000.0,347000.0,1000.0,,4,Hyundai,Santro
Suzuki Khyber GA 1998,1998,Petrol,Manual,Rawalpindi,Grey,Local,Hatchback,680000.0,50000.0,1000.0,,4,Suzuki,Khyber
Suzuki Baleno GTi 1.6 2000,2000,Petrol,Manual,Karachi,Blue,Local,Sedan,700000.0,50000.0,1600.0,,11,Suzuki,Baleno
Honda City Aspire Prosmatec 1.5 i-VTEC 2020,2020,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,4400000.0,57000.0,1500.0,,13,Honda,City
Toyota Vitz 2014,2014,Petrol,Automatic,Lahore,Blue,Imported,Unknown,2685000.0,145000.0,1000.0,,13,Toyota,Vitz
Toyota Raize Z 2025,2025,Petrol,Automatic,Un-Registered,Black,Imported,Crossover,5995000.0,56734.0,1000.0,,12,Toyota,Raize
Suzuki Bolan 2022,2022,Petrol,Manual,Punjab,White,Local,Unknown,1900000.0,32000.0,800.0,,0,Suzuki,Bolan
Suzuki Khyber 1989,1989,Petrol,Manual,Karachi,White,Imported,Unknown,350000.0,150000.0,1000.0,,0,Suzuki,Khyber
Suzuki Alto VXR AGS 2024,2024,Petrol,Automatic,Punjab,Solid White,Local,Hatchback,3050000.0,20460.0,660.0,,8,Suzuki,Alto
Suzuki Cultus VXRi 2010,2010,Petrol,Manual,Islamabad,Graphite Grey,Local,Hatchback,1380000.0,60000.0,1000.0,,3,Suzuki,Cultus
Toyota Raize Z 2021,2021,Petrol,Automatic,Sindh,Shining White Pearl,Imported,Crossover,6375000.0,8800.0,1000.0,,12,Toyota,Raize
Toyota Yaris Hatchback X 2021,2021,Petrol,Automatic,Un-Registered,Bronze,Imported,Hatchback,4450000.0,51000.0,1000.0,,12,Toyota,Yaris
Hyundai Santro Club GV 2006,2006,Petrol,Manual,Lahore,White,Local,Hatchback,1350000.0,27500.0,1100.0,,3,Hyundai,Santro
Honda City 1.3 i-VTEC 2015,2015,Petrol,Manual,Punjab,Urban Titanium,Local,Sedan,3180000.0,62500.0,1300.0,,10,Honda,City
Daihatsu Tanto X Turbo 2021,2021,Petrol,Automatic,Islamabad,Burgundy,Imported,Hatchback,3500000.0,15000.0,660.0,,10,Daihatsu,Tanto
Suzuki Bolan VX (CNG) 2011,2011,Petrol,Manual,Karachi,Solid White,Local,Mini Van,919999.9999999999,120000.0,800.0,,1,Suzuki,Bolan
Honda City 1.3 i-VTEC 2013,2013,Petrol,Manual,Karachi,Lunar Silver Metallic,Local,Sedan,2670000.0,150000.0,1300.0,,13,Honda,City
Honda City i-DSI 2005,2005,Petrol,Manual,Lahore,Taffeta White,Local,Sedan,1780000.0,12300.0,1300.0,,9,Honda,City
Toyota Harrier Hybrid Premium Advanced Package 2014,2014,Hybrid,Automatic,Islamabad,White,Imported,SUV,10600000.0,140000.0,2500.0,,17,Toyota,Harrier
Suzuki Mehran VX 1998,1998,Petrol,Manual,Sindh,Snow White Pearl,Local,Hatchback,480000.0,327000.0,800.0,,2,Suzuki,Mehran
Nissan Juke 15RX Premium Personalize Package 2012,2012,Petrol,Automatic,Punjab,Black,Imported,SUV,3250000.0,117585.0,1500.0,,15,Nissan,Juke
Toyota Corolla GLi 1.3 VVTi 2018,2018,Petrol,Manual,Islamabad,Grey Graphite,Local,Sedan,4600000.0,82000.0,1300.0,,12,Toyota,Corolla
Toyota Corolla GLi 1.3 VVTi 2016,2016,Petrol,Manual,Lahore,Silver Metallic,Local,Sedan,3650000.0,170000.0,1300.0,,12,Toyota,Corolla
Nissan Dayz X 2022,2022,Petrol,Automatic,Un-Registered,Silver,Imported,Hatchback,3650000.0,2200.0,660.0,,12,Nissan,Dayz
Toyota Corolla XLi VVTi Limited Edition 2013,2013,Petrol,Manual,Lahore,Silver Metallic,Local,Sedan,2740000.0,131500.0,1300.0,,7,Toyota,Corolla
Changan Karvaan Plus 2022,2022,Petrol,Manual,Punjab,Grey,Local,Mini Van,2325000.0,64000.0,1000.0,,8,Changan,Karvaan
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2009,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,2500000.0,148000.0,1800.0,,10,Honda,Civic
Toyota Corolla Hybrid WxB 2018,2018,Hybrid,Automatic,Sindh,Pure White,Imported,Sedan,7500000.0,130000.0,1800.0,,13,Toyota,Corolla
Toyota Corolla Altis Grande CVT-i 1.8 2018,2018,Petrol,Automatic,Sindh,Grey,Local,Sedan,4450000.0,67500.0,1800.0,,15,Toyota,Corolla
Suzuki Mehran VXR Euro II 2016,2016,Petrol,Manual,Peshawar,White,Imported,Hatchback,1100000.0,96565.0,800.0,,6,Suzuki,Mehran
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Sindh,Graphite Grey,Local,Hatchback,2675000.0,16000.0,660.0,,10,Suzuki,Alto
Suzuki Alto VXR 2019,2019,Petrol,Manual,Punjab,Solid White,Local,Hatchback,2460000.0,104999.0,660.0,,9,Suzuki,Alto
Toyota Corolla Altis Automatic 1.6 2020,2020,Petrol,Automatic,Punjab,Attitude Black,Local,Sedan,4800000.0,96000.0,1600.0,,14,Toyota,Corolla
Audi A4 1.8T Cabriolet 2012,2012,Petrol,Automatic,Lahore,Black,Imported,Convertible,6300000.0,91000.0,1800.0,,17,Audi,A4
Toyota Raize Z 2020,2020,Petrol,Automatic,Un-Registered,White,Imported,Crossover,6050000.0,34000.0,1000.0,,13,Toyota,Raize
Daihatsu Charade CX 1984,1984,Petrol,Manual,Punjab,Red,Imported,Hatchback,360000.0,170000.0,1000.0,,2,Daihatsu,Charade
Mercedes Benz E Class E 200 Kompressor Elegance 2007,2007,Petrol,Automatic,Islamabad,Diamond Silver Metallic,Imported,Sedan,4400000.0,300000.0,1800.0,,15,Mercedes Benz,E
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2009,Petrol,Automatic,Lahore,White,Local,Sedan,2570000.0,150000.0,1800.0,,14,Honda,Civic
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2016,2016,Petrol,Automatic,Lahore,Crystal Black,Local,Sedan,4250000.0,150000.0,1800.0,,15,Honda,Civic
Suzuki Mehran VX Euro II 2018,2018,Petrol,Manual,Punjab,Gold,Local,Hatchback,1550000.0,38950.0,796.0,,5,Suzuki,Mehran
Suzuki Jimny 1993,1993,Petrol,Manual,Abbottabad,Navy,Imported,Unknown,1750000.0,100000.0,1300.0,,5,Suzuki,Jimny
Toyota Corolla Altis Cruisetronic 1.6 2011,2011,Petrol,Automatic,Lahore,Black,Local,Sedan,3300000.0,150000.0,1600.0,,15,Toyota,Corolla
Suzuki Alto VXR 2025,2025,Petrol,Manual,Islamabad,Solid White,Local,Hatchback,2950000.0,1000.0,660.0,,9,Suzuki,Alto
Toyota Premio X 1.8 2007,2007,Petrol,Automatic,Islamabad,Super White,Imported,Sedan,3350000.0,163000.0,1800.0,,10,Toyota,Premio
Toyota Corolla 2.0D 2001,2001,Diesel,Manual,Karachi,Silver Metallic,Local,Sedan,1350000.0,12000.0,2000.0,,6,Toyota,Corolla
Hyundai Sonata 2.5 2022,2022,Petrol,Automatic,Islamabad,Diamond Metallic Black,Local,Sedan,9450000.0,39500.0,2500.0,,13,Hyundai,Sonata
Mercedes Benz S Class S280 2002,2002,Petrol,Automatic,Sindh,Brilliant Silver,Imported,Sedan,5250000.0,102000.0,2799.0,,14,Mercedes Benz,S
Suzuki Hustler J Style II 2023,2023,Hybrid,Automatic,Islamabad,Pure White Pearl,Imported,Hatchback,3950000.0,20000.0,660.0,,13,Suzuki,Hustler
Toyota Corolla GLi 1.3 VVTi 2016,2016,Petrol,Manual,Punjab,Silver Metallic,Local,Sedan,3990000.0,164000.0,1300.0,,12,Toyota,Corolla
Toyota Belta G 1.3 2006,2006,Petrol,Automatic,Karachi,Silver Metallic,Imported,Sedan,2180000.0,116500.0,1300.0,,12,Toyota,Belta
Suzuki Kei 2013,2013,Petrol,Automatic,Lahore,Silver,Imported,Unknown,1550000.0,129000.0,660.0,,0,Suzuki,Kei
Honda Civic 1.5 RS Turbo 2020,2020,Petrol,Automatic,Lahore,Crystal Black Pearl,Local,Sedan,6400000.0,75000.0,1500.0,,15,Honda,Civic
Suzuki Mehran VXR Euro II 2014,2014,Petrol,Manual,Islamabad,Graphite Grey,Local,Hatchback,1250000.0,50200.0,796.0,,4,Suzuki,Mehran
Daihatsu Mira L SA III 2022,2022,Petrol,Automatic,Un-Registered,Black,Imported,Hatchback,3600000.0,56000.0,660.0,,8,Daihatsu,Mira
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Rawalpindi,Silky Silver,Local,Hatchback,1350000.0,10000.0,796.0,,6,Suzuki,Mehran
Suzuki Cultus Limited Edition 2016,2016,Petrol,Manual,Sindh,White,Local,Hatchback,1800000.0,51000.0,1000.0,,8,Suzuki,Cultus
Suzuki Mehran VX Euro II 2013,2013,Petrol,Manual,Lahore,Green,Local,Hatchback,1090000.0,40000.0,800.0,,3,Suzuki,Mehran
Honda Vezel Hybrid Z Honda Sensing  2018,2018,Hybrid,Automatic,Islamabad,Pearl White,Imported,Crossover,6800000.0,93000.0,1500.0,,15,Honda,Vezel
Honda Civic Oriel 2022,2022,Petrol,Automatic,Islamabad,Teffeta White,Local,Sedan,7525000.0,70000.0,1500.0,,14,Honda,Civic
Daihatsu Cuore CX 2002,2002,Petrol,Manual,Lahore,White,Local,Hatchback,890000.0,1234.0,800.0,,3,Daihatsu,Cuore
Suzuki Cultus VXRi 2011,2011,Petrol,Manual,Lahore,White,Local,Hatchback,1485000.0,100000.0,1000.0,,4,Suzuki,Cultus
Toyota Corolla Fielder 2000,2000,Petrol,Automatic,Islamabad,White,Imported,Unknown,2700000.0,100000.0,1500.0,,10,Toyota,Corolla
Honda City 1.3 i-VTEC 2015,2015,Petrol,Manual,Karachi,White,Local,Sedan,2865000.0,76000.0,1300.0,,13,Honda,City
Toyota Corolla Axio Hybrid 1.5 2018,2018,Hybrid,Automatic,Punjab,Bronze,Imported,Sedan,5550000.0,99000.0,1500.0,,15,Toyota,Corolla
Suzuki Mehran VXR Euro II 2015,2015,Petrol,Automatic,Lahore,Graphite Grey,Local,Hatchback,1380000.0,11000.0,796.0,,6,Suzuki,Mehran
Honda City 1.3 i-VTEC 2013,2013,Petrol,Manual,Lahore,Lunar Silver Metallic,Local,Sedan,2780000.0,130000.0,1300.0,,11,Honda,City
Mazda Flair XG 2013,2013,Petrol,Automatic,Punjab,Black,Imported,Mini Van,2350000.0,110000.0,660.0,,10,Mazda,Flair
Toyota Corolla Axio G 2007,2007,Petrol,Automatic,Karachi,Blue,Imported,Sedan,3375000.0,149000.0,1500.0,,10,Toyota,Corolla
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Islamabad,Solid White,Local,Hatchback,1480000.0,40000.0,796.0,,4,Suzuki,Mehran
Suzuki Potohar Basegrade 1998,1998,Petrol,Manual,Quetta,Red,Local,SUV,1250000.0,100000.0,1000.0,,4,Suzuki,Potohar
Audi A4 1.4 TFSI  2019,2019,Petrol,Automatic,Sindh,White,Imported,Sedan,12600000.0,93000.0,1400.0,,16,Audi,A4
Suzuki Mehran VXR (CNG) 2010,2010,Petrol,Manual,Sindh,Blue,Local,Hatchback,650000.0,80000.0,800.0,,1,Suzuki,Mehran
Toyota Corolla XLi 2007,2007,Petrol,Manual,Lahore,White,Local,Sedan,2000000.0,480000.0,1300.0,,9,Toyota,Corolla
Toyota Corolla XE Limited 1998,1998,Petrol,Manual,Sindh,Black,Local,Sedan,1400000.0,150000.0,1300.0,,8,Toyota,Corolla
Honda Civic EX 1995,1995,Petrol,Manual,Rawalpindi,Red,Local,Sedan,1200000.0,150000.0,1500.0,,8,Honda,Civic
Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,Petrol,Automatic,Lahore,Habareno Red,Local,Sedan,3860000.0,103000.0,1800.0,,15,Honda,Civic
Suzuki FX GA 1986,1986,Petrol,Manual,Lahore,Dark Blue,Local,Hatchback,375000.0,100000.0,800.0,,0,Suzuki,FX
Suzuki Wagon R VXL 2018,2018,Petrol,Manual,Lahore,Solid White,Local,Hatchback,2300000.0,140000.0,1000.0,,0,Suzuki,Wagon
Toyota Corolla Altis CVT-i 1.8 2014,2014,Petrol,Automatic,Sindh,Silver Metallic,Local,Sedan,3227000.0000000005,160000.0,1800.0,,20,Toyota,Corolla
Mercedes Benz C Class C200 2012,2012,Petrol,Automatic,Sindh,Black,Imported,Sedan,6950000.0,115000.0,1800.0,,16,Mercedes Benz,C
Toyota Corolla 2.0D Saloon 2004,2004,Diesel,Manual,Punjab,Moon Light Silver,Local,Sedan,1650000.0,50000.0,2000.0,,16,Toyota,Corolla
Suzuki Mehran VXR Euro II 2014,2014,Petrol,Manual,Lahore,Gold,Local,Hatchback,1200000.0,75000.0,796.0,,3,Suzuki,Mehran
Honda Civic EX 1994,1994,Petrol,Manual,Lahore,White,Local,Sedan,960000.0,200000.0,1500.0,,8,Honda,Civic
Toyota Pixis Van 2019,2019,Petrol,Automatic,Islamabad,Blue,Imported,Unknown,3000000.0,90000.0,660.0,,0,Toyota,Pixis
Toyota Corolla Axio WXB 2021,2021,Petrol,Automatic,Islamabad,White,Local,Sedan,5600000.0,127000.0,1500.0,,15,Toyota,Corolla
Suzuki Mehran VX Euro II 2013,2013,Petrol,Manual,Jacobabad,Green,Local,Hatchback,900000.0,70000.0,796.0,,5,Suzuki,Mehran
Suzuki Bolan VX Euro II 2014,2014,Petrol,Manual,Lahore,White,Local,Van,1090000.0,80000.0,800.0,,1,Suzuki,Bolan
MG ZS EV Luxury 2021,2021,Electric,Automatic,Karachi,White,Imported,Crossover,6500000.0,43500.0,,251.0,14,MG,ZS
DFSK Glory 580 1.5 CVT 2021,2021,Petrol,Automatic,Islamabad,White,Local,SUV,5210000.0,51000.0,1500.0,,13,DFSK,Glory
Honda City 1.3 i-VTEC 2018,2018,Petrol,Manual,Karachi,Blue,Local,Sedan,3065000.0,85700.0,1300.0,,13,Honda,City
Mitsubishi Ek Wagon 2021,2021,Petrol,Automatic,Lahore,Unlisted,Imported,Unknown,3150000.0,40000.0,660.0,,10,Mitsubishi,Ek
Daihatsu Tanto Custom X 2012,2012,Petrol,Automatic,Lahore,Black,Imported,Hatchback,2105000.0,175.0,660.0,,13,Daihatsu,Tanto
Suzuki Bolan VX Euro II 2022,2022,Petrol,Manual,Punjab,Solid White,Local,Van,1900000.0,32000.0,800.0,,2,Suzuki,Bolan
Suzuki Mehran VXR 2008,2008,Petrol,Manual,Punjab,Snow White Pearl,Local,Hatchback,919999.9999999999,40000.0,800.0,,4,Suzuki,Mehran
Suzuki Cultus VXRi (CNG) 2012,2012,Petrol,Manual,Karachi,Graphite Grey,Local,Hatchback,1200000.0,70000.0,1000.0,,3,Suzuki,Cultus
Suzuki Swift 2015,2015,Petrol,Automatic,Punjab,White,Local,Unknown,2575000.0,152112.0,1300.0,,8,Suzuki,Swift
Suzuki Mehran VX Euro II 2012,2012,Petrol,Manual,Lahore,Solid White,Local,Hatchback,850000.0,35000.0,796.0,,5,Suzuki,Mehran
Honda Civic EXi 1996,1996,Petrol,Manual,Punjab,Black,Local,Sedan,1150000.0,100000.0,1500.0,,7,Honda,Civic
Mitsubishi Ek Wagon G Safety Package 2017,2017,Petrol,Automatic,Islamabad,Mica Black,Imported,Hatchback,2500000.0,123000.0,660.0,,10,Mitsubishi,Ek
Honda Vezel Hybrid RS Honda Sensing  2018,2018,Hybrid,Automatic,Punjab,White Orchid Pearl,Imported,Crossover,6200000.0,90000.0,1500.0,,13,Honda,Vezel
Suzuki Alto L 2015,2015,Petrol,Automatic,Karachi,Black,Imported,Hatchback,2375000.0,11236.0,660.0,,12,Suzuki,Alto
Honda BR-V i-VTEC S 2019,2019,Petrol,Automatic,Karachi,Maroon,Local,MPV,4360000.0,45800.0,1500.0,,14,Honda,BR-V
MG HS Trophy 2024,2024,Petrol,Automatic,Punjab,Pearl Black Metallic,Local,Crossover,7450000.0,22000.0,1500.0,,15,MG,HS
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,Petrol,Automatic,Punjab,Taffeta White,Local,Sedan,3625000.0,110000.0,1800.0,,14,Honda,Civic
Toyota Vitz B S Edition 1.0 2005,2005,Petrol,Automatic,Sindh,Bayou Blue,Imported,Hatchback,1900000.0,84000.0,1000.0,,12,Toyota,Vitz
Haval H6 1.5T 2024,2024,Petrol,Automatic,Sindh,White,Local,SUV,9700000.0,4500.0,1500.0,,13,Haval,H6
Honda City 1.3 i-VTEC Prosmatec 2018,2018,Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,Sedan,3650000.0,118000.0,1300.0,,11,Honda,City
Suzuki Cultus EURO II 2015,2015,Petrol,Manual,Sindh,Graphite Grey,Local,Hatchback,1580000.0,56556.0,1000.0,,10,Suzuki,Cultus
Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,3720000.0000000005,140000.0,1800.0,,11,Honda,Civic
Honda City 1.5 i-VTEC Prosmatec 2021,2021,Petrol,Automatic,Islamabad,White,Local,Sedan,4900000.0,50000.0,1500.0,,14,Honda,City
Honda Civic EX 1995,1995,Petrol,Manual,Sindh,Granada Black Pearl,Local,Sedan,850000.0,19000.0,1500.0,,8,Honda,Civic
Honda Civic EXi 2004,2004,Petrol,Manual,Lahore,Cyprus Blue Pearl,Local,Sedan,1675000.0,215000.0,1500.0,,9,Honda,Civic
Toyota Corolla Fielder Hybrid 2017,2017,Hybrid,Automatic,Sindh,White,Imported,Station Wagon,5500000.0,225000.0,1500.0,,12,Toyota,Corolla
Suzuki Alto GII 2007,2007,Petrol,Automatic,Islamabad,White,Imported,Hatchback,2000000.0,135000.0,660.0,,10,Suzuki,Alto
Honda City 1.3 i-VTEC 2018,2018,Petrol,Manual,Lahore,Modern Steel Metallic,Local,Sedan,3650000.0,100000.0,1300.0,,11,Honda,City
Nissan Note e-Power Aura 2021,2021,Hybrid,Automatic,Un-Registered,Brilliant Silver,Imported,Hatchback,5499000.0,23000.0,1198.0,,12,Nissan,Note
Toyota Vitz F M Package 1.0 2012,2012,Petrol,Automatic,Sindh,White,Imported,Hatchback,2550000.0,140000.0,1000.0,,12,Toyota,Vitz
Toyota Prado RZ 3.4 (3-Door) 1997,1997,Petrol,Automatic,Islamabad,Silver,Imported,SUV,5500000.0,160000.0,3400.0,,12,Toyota,Prado
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,2011,Petrol,Automatic,Islamabad,Bold Beige Metallic,Local,Sedan,2925000.0,170000.0,1800.0,,17,Honda,Civic
Suzuki Wagon R VXR 2018,2018,Petrol,Manual,Punjab,Solid White,Local,Hatchback,2375000.0,65000.0,1000.0,,7,Suzuki,Wagon
Suzuki Wagon R 2022,2022,Petrol,Manual,Punjab,White,Local,Unknown,2800000.0,55000.0,1000.0,,9,Suzuki,Wagon
Honda City EXi 2002,2002,Petrol,Manual,Punjab,Bronze,Local,Sedan,1010000.0,180000.0,1300.0,,13,Honda,City
Suzuki Every 2014,2014,Petrol,Automatic,Punjab,Silver,Local,Unknown,1650000.0,40000.0,660.0,,0,Suzuki,Every
Suzuki Alto VXR 2012,2012,Petrol,Manual,Punjab,Graphite Grey,Local,Hatchback,1220000.0,,1000.0,,5,Suzuki,Alto
Suzuki Bolan VX 2009,2009,Petrol,Manual,Multan,Solid White,Local,Mini Van,1000000.0,100000.0,800.0,,1,Suzuki,Bolan
Mitsubishi Pajero 1989,1989,Petrol,Automatic,Sindh,White,Local,Unknown,1070000.0,200000.0,2400.0,,6,Mitsubishi,Pajero
Suzuki Mehran VX 2008,2008,Petrol,Manual,Rahim Yar Khan,Snow White Pearl,Local,Hatchback,600000.0,150000.0,800.0,,0,Suzuki,Mehran
Suzuki Alto VXR 2012,2012,Petrol,Manual,Lahore,Navy,Local,Hatchback,1200000.0,70000.0,1000.0,,11,Suzuki,Alto
Toyota Aqua G 2014,2014,Hybrid,Automatic,Islamabad,Silver metallic,Imported,Hatchback,4150000.0,100000.0,1500.0,,12,Toyota,Aqua
Suzuki Mehran VX 2007,2007,Petrol,Manual,Sindh,Snow White Pearl,Local,Hatchback,720000.0,111111.0,800.0,,0,Suzuki,Mehran
Toyota Corolla XLi VVTi 2016,2016,Petrol,Manual,Lahore,White,Local,Sedan,3600000.0,135000.0,1300.0,,7,Toyota,Corolla
Honda Civic MXST (Hybrid) 2007,2007,Hybrid,Automatic,Lahore,Black,Imported,Sedan,2300000.0,172000.0,1300.0,,14,Honda,Civic
Suzuki Alto VXR 2002,2002,LPG,Manual,Sindh,Silky Silver,Local,Hatchback,620000.0,110000.0,1000.0,,5,Suzuki,Alto
Suzuki Mehran VX Euro II 2016,2016,Petrol,Manual,Lahore,Grey,Local,Hatchback,1000000.0,150000.0,800.0,,3,Suzuki,Mehran
Honda Accord CL7 2005,2005,Petrol,Automatic,Punjab,Beige,Local,Sedan,2800000.0,133000.0,2000.0,,12,Honda,Accord
Suzuki Wagon R VXL 2022,2022,Petrol,Manual,Punjab,Solid White,Local,Hatchback,3150000.0,22000.0,1000.0,,9,Suzuki,Wagon
Suzuki Every VXR 2024,2024,Petrol,Manual,Sialkot,Grey,Local,Micro Van,2950000.0,25000.0,660.0,,11,Suzuki,Every
Suzuki Cultus EURO II 2014,2014,Petrol,Manual,Lahore,Solid White,Local,Hatchback,1480000.0,96000.0,1000.0,,6,Suzuki,Cultus
Suzuki Mehran VXR Euro II 2018,2018,Petrol,Manual,Lahore,Silver,Local,Hatchback,1350000.0,71840.0,800.0,,4,Suzuki,Mehran
Honda Civic EXi Automatic 1997,1997,Petrol,Automatic,Karachi,Silver,Local,Sedan,1100000.0,165000.0,1500.0,,6,Honda,Civic
Suzuki Cultus 2016,2016,Petrol,Manual,Lahore,White,Local,Unknown,1685000.0000000002,150000.0,1000.0,,5,Suzuki,Cultus
Honda City 1.3 i-VTEC 2017,2017,Petrol,Manual,Lahore,Burgundy,Local,Sedan,3400000.0,85000.0,1300.0,,11,Honda,City
Suzuki Margalla GL 1994,1994,Petrol,Manual,Sindh,Green,Local,Sedan,420000.0,100000.0,1300.0,,3,Suzuki,Margalla
Suzuki Escudo 2007,2007,Petrol,Automatic,Sindh,Green,Imported,Unknown,2950000.0,60000.0,2000.0,,0,Suzuki,Escudo
Suzuki Jimny 2015,2015,Petrol,Automatic,Multan,White,Imported,Unknown,2700000.0,144000.0,660.0,,15,Suzuki,Jimny
Honda City 1.3 i-VTEC 2015,2015,Petrol,Manual,Karachi,Ralley Red,Local,Sedan,2600000.0,120.0,1300.0,,10,Honda,City
Mercedes Benz S Class S 320 2000,2000,Petrol,Automatic,Sindh,Calcedony Silver,Imported,Sedan,5200000.0,200000.0,3199.0,,15,Mercedes Benz,S
Suzuki Mega Carry Xtra 2016,2016,Petrol,Manual,Lahore,White,Local,Unknown,1300000.0,36000.0,800.0,,1,Suzuki,Mega
Suzuki Potohar 1982,1982,Petrol,Manual,Quetta,White,Imported,Unknown,800000.0,50000.0,1000.0,,1,Suzuki,Potohar
Toyota Prado TX Limited 2.7 2006,2006,Petrol,Automatic,Islamabad,White,Imported,SUV,8900000.0,100.0,2700.0,,11,Toyota,Prado
Honda City Aspire 1.3 i-VTEC 2013,2013,Petrol,Manual,Islamabad,Beige,Local,Sedan,2750000.0,148000.0,1300.0,,13,Honda,City
Suzuki Alto VXL AGS 2019,2019,Petrol,Automatic,Lahore,Solid White,Local,Hatchback,2570000.0,74000.0,660.0,,10,Suzuki,Alto
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2009,Petrol,Automatic,Islamabad,Alabaster Silver,Local,Sedan,2900000.0,150000.0,1800.0,,14,Honda,Civic
Suzuki Cultus VXL 2006,2006,Petrol,Manual,Islamabad,Silky Silver,Local,Hatchback,1250000.0,,1000.0,,6,Suzuki,Cultus
Toyota Corolla GLi 1.3 VVTi 2017,2017,Petrol,Manual,Lahore,Silver Metallic,Local,Sedan,4250000.0,104000.0,1300.0,,15,Toyota,Corolla
Hyundai Santro 2009,2009,Petrol,Manual,Lahore,Black,Local,Unknown,1300000.0,130000.0,1000.0,,7,Hyundai,Santro
Toyota Prius S 1.8 2011,2011,Hybrid,Automatic,Karachi,Black,Imported,Sedan,3695000.0000000005,98000.0,1800.0,,15,Toyota,Prius
Toyota Corolla Altis SR Cruisetronic 1.8 2010,2010,Petrol,Automatic,Islamabad,Grey,Local,Sedan,3050000.0,198000.0,1800.0,,15,Toyota,Corolla
Daihatsu Rocky 1.0 R TC 2020,2020,Petrol,Automatic,Karachi,Shining Pearl White,Imported,Compact SUV,6000000.0,40000.0,1000.0,,11,Daihatsu,Rocky
Suzuki Ravi Euro II 2015,2015,Petrol,Manual,Abbottabad,Solid White,Local,Pick Up,1150000.0,98000.0,800.0,,1,Suzuki,Ravi
